,lat,lon,latlon
29023,11.7514226,80.3040081,11.7514226;80.3040081
29024,10.9946697,79.6581241,10.9946697;79.6581241
29025,12.9232822,79.4784366,12.9232822;79.4784366
29026,10.486187,78.4754709,10.486187;78.4754709
29027,10.0447893,78.4832146,10.0447893;78.4832146
29028,11.7542818,78.6686277,11.7542818;78.6686277
29029,12.5078209,77.7969227,12.5078209;77.7969227
29030,12.9232976,77.0028761,12.9232976;77.0028761
29031,12.7857533,77.686875,12.7857533;77.686875
29032,8.3331233,79.1693004,8.3331233;79.1693004
29033,8.7106046,79.5407305,8.7106046;79.5407305
29034,10.9759218,78.4872511,10.9759218;78.4872511
29035,9.1750991,78.1648517,9.1750991;78.1648517
29036,9.9187008,78.4567426,9.9187008;78.4567426
29037,9.170475,77.066653,9.170475;77.066653
29038,9.4464067,77.9849581,9.4464067;77.9849581
29039,12.8028233,77.6284803,12.8028233;77.6284803
29040,10.2272967,77.754153,10.2272967;77.754153
29041,10.2272924,77.5545291,10.2272924;77.5545291
29042,10.3526567,77.7882314,10.3526567;77.7882314
29043,10.3668546,76.9329617,10.3668546;76.9329617
29044,10.9779995,80.237526,10.9779995;80.237526
29045,11.3160755,80.0989879,11.3160755;80.0989879
29046,11.0316285,80.142293,11.0316285;80.142293
29047,11.0259502,79.0647034,11.0259502;79.0647034
29048,11.066418653153153,79.810392,11.066418653153153;79.810392
29049,10.9471138,78.229974,10.9471138;78.229974
29050,12.9190522,78.0808638,12.9190522;78.0808638
29051,12.7961907,78.9586922,12.7961907;78.9586922
29052,12.9829793,78.6703024,12.9829793;78.6703024
29053,12.9563405,78.1540047,12.9563405;78.1540047
29054,12.9918503,78.120599,12.9918503;78.120599
29055,13.1214744,77.9904088,13.1214744;77.9904088
29056,13.0316242,77.2794713,13.0316242;77.2794713
29057,12.6662109,80.1847193,12.6662109;80.1847193
29058,12.2169012,80.1833051,12.2169012;80.1833051
29059,12.4172823,80.1499682,12.4172823;80.1499682
29060,13.1339067,80.2067426,13.1339067;80.2067426
29061,13.0824076,79.5502865,13.0824076;79.5502865
29062,13.1040709,79.2527388,13.1040709;79.2527388
29063,13.1168589,78.5458378,13.1168589;78.5458378
29064,13.1086821,78.1488145,13.1086821;78.1488145
29065,10.7787367,78.1665952,10.7787367;78.1665952
29066,11.2742264,78.1431577,11.2742264;78.1431577
29067,11.1085282,78.828502,11.1085282;78.828502
29068,12.511919,77.9376709,12.511919;77.9376709
29069,9.1421944,77.0037408,9.1421944;77.0037408
29070,10.3784574,77.9448107,10.3784574;77.9448107
29071,12.2302106,77.8538891,12.2302106;77.8538891
29072,10.9471342,77.340351,10.9471342;77.340351
29073,10.0174467,76.9303938,10.0174467;76.9303938
29074,11.0938898,80.1618172,11.0938898;80.1618172
29075,8.1792383,80.1824263,8.1792383;80.1824263
29076,8.248488,79.1360867,8.248488;79.1360867
29077,8.179234,79.4279776,8.179234;79.4279776
29078,11.2063609,79.9186821,11.2063609;79.9186821
29079,10.7669883,79.7027605,10.7669883;79.7027605
29080,9.9448633,78.1820141,9.9448633;78.1820141
29081,9.4530315,78.0775544,9.4530315;78.0775544
29082,9.4242628,78.1209283,9.4242628;78.1209283
29083,9.5073633,78.668476,9.5073633;78.668476
29084,9.5073676,77.0007063,9.5073676;77.0007063
29085,10.9232,77.9750443,10.9232;77.9750443
29086,10.9448633,77.3145517,10.9448633;77.3145517
29087,10.3564445,77.1398483,10.3564445;77.1398483
29088,10.3599929,77.5617233,10.3599929;77.5617233
29089,10.3635499,76.8732757,10.3635499;76.8732757
29090,11.6806568,80.1779088,11.6806568;80.1779088
29091,11.0453673,80.2084861,11.0453673;80.2084861
29092,11.1050217,80.0607901,11.1050217;80.0607901
29093,10.3557331,80.0962827,10.3557331;80.0962827
29094,11.0016764,79.1578351,11.0016764;79.1578351
29095,12.9445162,79.6457112,12.9445162;79.6457112
29096,12.964401,78.0759341,12.964401;78.0759341
29097,12.9555214,78.0993716,12.9555214;78.0993716
29098,12.989617,78.9687148,12.989617;78.9687148
29099,11.2357086,78.4836671,11.2357086;78.4836671
29100,13.070219,78.2243716,13.070219;78.2243716
29101,13.0258382,78.2123165,13.0258382;78.2123165
29102,13.1366274,78.7350813,13.1366274;78.7350813
29103,12.9921026,79.7023483,12.9921026;79.7023483
29104,13.0709347,79.1945358,13.0709347;79.1945358
29105,13.0908195,77.7026088,13.0908195;77.7026088
29106,13.1671617,77.8389912,13.1671617;77.8389912
29107,11.5794883,77.3468037,11.5794883;77.3468037
29108,13.1671703,76.9666823,13.1671703;76.9666823
29109,10.9471968,76.9624311,10.9471968;76.9624311
29110,10.9621255,76.8665555,10.9621255;76.8665555
29111,12.2296077,76.9485158,12.2296077;76.9485158
29112,10.4822608,76.7524962,10.4822608;76.7524962
29113,10.1633625,80.2101608,10.1633625;80.2101608
29114,11.4883914,77.3430879,11.4883914;77.3430879
29115,10.6553285,77.2833819,10.6553285;77.2833819
29116,11.1405956,77.3093437,11.1405956;77.3093437
29117,11.9382296,77.5377148,11.9382296;77.5377148
29118,11.7336904,77.820019,11.7336904;77.820019
29119,10.8613127,78.4439433,10.8613127;78.4439433
29120,10.7787082,78.1562778,10.7787082;78.1562778
29121,8.6855117,78.85942,8.6855117;78.85942
29122,8.7228043,78.1640731,8.7228043;78.1640731
29123,8.1201833,78.1175839,8.1201833;78.1175839
29124,8.6258616,79.5434017,8.6258616;79.5434017
29125,8.7274198,79.4013453,8.7274198;79.4013453
29126,9.9220295,79.2650145,9.9220295;79.2650145
29127,9.6809005,79.3686467,9.6809005;79.3686467
29128,9.3705261,79.5433673,9.3705261;79.5433673
29129,9.6223089,80.1833196,9.6223089;80.1833196
29130,12.1368597,80.2067055,12.1368597;80.2067055
29131,10.3637807,80.1477926,10.3637807;80.1477926
29132,10.7643567,79.6026316,10.7643567;79.6026316
29133,10.9483083,79.270264,10.9483083;79.270264
29134,10.363425,80.1879308,10.363425;80.1879308
29135,10.3627265,80.2198535,10.3627265;80.2198535
29136,11.6990068,80.1360201,11.6990068;80.1360201
29137,11.2277798,80.1104785,11.2277798;80.1104785
29138,11.0463138,80.2070569,11.0463138;80.2070569
29139,11.0260733,77.2265817,11.0260733;77.2265817
29140,11.5143481,77.2670584,11.5143481;77.2670584
29141,12.9564679,80.1929155,12.9564679;80.1929155
29142,12.9479483,78.819659,12.9479483;78.819659
29143,12.9305534,78.0809726,12.9305534;78.0809726
29144,12.9557565,77.9763756,12.9557565;77.9763756
29145,12.9564636,77.3108989,12.9564636;77.3108989
29146,13.0587418,77.9593364,13.0587418;77.9593364
29147,13.0207464,77.2554699,13.0207464;77.2554699
29148,12.9284106,76.9491621,12.9284106;76.9491621
29149,13.0395598,76.9676155,13.0395598;76.9676155
29150,12.97316,80.1252253,12.97316;80.1252253
29151,13.1034826,79.9127363,13.1034826;79.9127363
29152,13.1027755,79.6172067,13.1027755;79.6172067
29153,13.1247859,79.0135573,13.1247859;79.0135573
29154,13.1247988,79.7109567,13.1247988;79.7109567
29155,13.1247945,78.1702739,13.1247945;78.1702739
29156,10.5126556,78.4572495,10.5126556;78.4572495
29157,12.8315077,78.9586637,12.8315077;78.9586637
29158,13.1160599,77.2887383,13.1160599;77.2887383
29159,12.8315231,77.6878485,12.8315231;77.6878485
29160,13.1347656,80.1974874,13.1347656;80.1974874
29161,12.5455567,80.0823868,12.5455567;80.0823868
29162,11.5794598,79.7710949,11.5794598;79.7710949
29163,8.0991065,79.9188597,8.0991065;79.9188597
29164,10.9947304,79.527562,10.9947304;79.527562
29165,9.4805005,78.5713337,9.4805005;78.5713337
29166,10.9996825,78.367536,10.9996825;78.367536
29167,10.8746782,77.3545333,10.8746782;77.3545333
29168,10.8633173,77.0924094,10.8633173;77.0924094
29169,10.5284383,80.2242887,10.5284383;80.2242887
29170,10.9410823,80.1830705,10.9410823;80.1830705
29171,11.6814999,79.9435053,11.6814999;79.9435053
29172,11.4563516,79.8839025,11.4563516;79.8839025
29173,11.6736831,78.7209793,11.6736831;78.7209793
29174,11.832423,78.8602589,11.832423;78.8602589
29175,11.028794,78.4539401,11.028794;78.4539401
29176,12.4982554,78.716064,12.4982554;78.716064
29177,12.9673568,78.3182992,12.9673568;78.3182992
29178,12.6917937,78.7295333,12.6917937;78.7295333
29179,12.9563516,78.8147293,12.9563516;78.8147293
29180,12.9563559,77.2883261,12.9563559;77.2883261
29181,13.076389,77.523305,13.076389;77.523305
29182,13.1264567,77.5759056,13.1264567;77.5759056
29183,12.9627413,77.9835698,12.9627413;77.9835698
29184,12.913385,76.9926592,12.913385;76.9926592
29185,12.8998942,80.110465,12.8998942;80.110465
29186,13.1300008,80.0522076,13.1300008;80.0522076
29187,11.3448787,80.1246758,11.3448787;80.1246758
29188,11.3088969,79.1336276,11.3088969;79.1336276
29189,11.6353708,79.2721657,11.6353708;79.2721657
29190,9.9644824,78.1916789,9.9644824;78.1916789
29191,10.1645113,78.5737499,10.1645113;78.5737499
29192,10.1522193,77.9905035,10.1522193;77.9905035
29193,13.1149832,80.2678543,13.1149832;80.2678543
29194,11.3913261,80.2040089,11.3913261;80.2040089
29195,12.1725453,79.1384744,12.1725453;79.1384744
29196,10.3833075,78.0884961,10.3833075;78.0884961
29197,10.0097217,77.7275008,10.0097217;77.7275008
29198,9.5454974,77.4667911,9.5454974;77.4667911
29199,11.4441256,80.1128369,11.4441256;80.1128369
29200,11.3222063,80.2889988,11.3222063;80.2889988
29201,10.7782059,79.741245,10.7782059;79.741245
29202,11.1659717,79.0032313,11.1659717;79.0032313
29203,8.275125,79.6581359,8.275125;79.6581359
29204,8.1568833,79.8030035,8.1568833;79.8030035
29205,8.2857917,79.0643171,8.2857917;79.0643171
29206,8.7051725,79.918708,8.7051725;79.918708
29207,9.4065233,78.8219923,9.4065233;78.8219923
29208,9.9207341,78.987469,9.9207341;78.987469
29209,12.1361359,77.5760288,12.1361359;77.5760288
29210,10.7648269,77.3643498,10.7648269;77.3643498
29211,10.7460178,80.201441,10.7460178;80.201441
29212,10.3742019,79.6386661,10.3742019;79.6386661
29213,10.2396238,79.3417911,10.2396238;79.3417911
29214,10.7850717,78.0887566,10.7850717;78.0887566
29215,11.0485668,78.6143498,11.0485668;78.6143498
29216,11.1398398,78.8139737,11.1398398;78.8139737
29217,11.2041054,77.816596,11.2041054;77.816596
29218,11.0752056,79.7726867,11.0752056;79.7726867
29219,10.3436633,79.2755839,10.3436633;79.2755839
29220,12.2619942,78.7021681,12.2619942;78.7021681
29221,12.8937439,78.1943556,12.8937439;78.1943556
29222,12.9256967,78.1177136,12.9256967;78.1177136
29223,12.9846483,79.658087,12.9846483;79.658087
29224,12.9555282,77.3752512,12.9555282;77.3752512
29225,13.0702387,78.0809176,13.0702387;78.0809176
29226,13.0364945,77.8539694,13.0364945;77.8539694
29227,12.8972966,76.9311468,12.8972966;76.9311468
29228,12.9555239,76.7941605,12.9555239;76.7941605
29229,12.2108508,80.1974589,12.2108508;80.1974589
29230,13.101133,80.2066856,13.101133;80.2066856
29231,13.1149709,80.3040055,13.1149709;80.3040055
29232,11.7514816,79.1411511,11.7514816;79.1411511
29233,11.2372708,79.7561829,11.2372708;79.7561829
29234,11.4297549,79.8357221,11.4297549;79.8357221
29235,12.6783099,78.8684116,12.6783099;78.8684116
29236,11.071588,79.1202418,11.071588;79.1202418
29237,11.7543562,77.1179741,11.7543562;77.1179741
29238,12.8388487,77.0000451,12.8388487;77.0000451
29239,9.4802542,77.8409667,9.4802542;77.8409667
29240,11.7543716,77.4190917,11.7543716;77.4190917
29241,11.0465148,77.2422326,11.0465148;77.2422326
29242,11.321145,80.2249329,11.321145;80.2249329
29243,10.6867122,80.0991914,10.6867122;80.0991914
29244,11.3072019,79.3064217,11.3072019;79.3064217
29245,11.9115928,79.7346262,11.9115928;79.7346262
29246,10.1022043,79.1224228,10.1022043;79.1224228
29247,8.6855228,79.6785245,8.6855228;79.6785245
29248,8.6926325,78.4190917,8.6926325;78.4190917
29249,8.6311953,78.2145525,8.6311953;78.2145525
29250,11.4040326,78.7926775,11.4040326;78.7926775
29251,8.9202621,78.8140281,8.9202621;78.8140281
29252,9.1759404,78.20674,9.1759404;78.20674
29253,9.8293534,77.4289226,9.8293534;77.4289226
29254,9.3705415,77.713001,9.3705415;77.713001
29255,9.1763004,80.2027035,9.1763004;80.2027035
29256,8.9575461,80.2381961,8.9575461;80.2381961
29257,10.9291417,79.1350133,10.9291417;79.1350133
29258,10.944411,79.543419,10.944411;79.543419
29259,10.9806236,78.4551885,10.9806236;78.4551885
29260,10.1049165,78.0886737,10.1049165;78.0886737
29261,10.8978831,78.1575032,10.8978831;78.1575032
29262,11.0900029,78.4836101,11.0900029;78.4836101
29263,10.857055,77.9158511,10.857055;77.9158511
29264,11.0260844,77.8065449,11.0260844;77.8065449
29265,10.7956178,77.7206074,10.7956178;77.7206074
29266,10.7473157,77.3469528,10.7473157;77.3469528
29267,12.2260167,77.3171858,12.2260167;77.3171858
29268,12.7551325,80.1946849,12.7551325;80.1946849
29269,12.9642872,79.7577203,12.9642872;79.7577203
29270,12.752994,78.1665926,12.752994;78.1665926
29271,11.0338883,78.0629432,11.0338883;78.0629432
29272,13.02857,77.5370751,13.02857;77.5370751
29273,13.175589,77.8936217,13.175589;77.8936217
29274,13.1755847,77.6876683,13.1755847;77.6876683
29275,13.0207618,80.1838379,13.0207618;80.1838379
29276,13.0182676,80.1242351,13.0182676;80.1242351
29277,13.103498,80.0609936,13.103498;80.0609936
29278,13.1340409,79.302975,13.1340409;79.302975
29279,13.1248056,79.2340767,13.1248056;79.2340767
29280,13.1347523,79.2723977,13.1347523;79.2723977
29281,13.134748,78.0520274,13.134748;78.0520274
29282,10.778605,78.1407933,10.778605;78.1407933
29283,11.4644231,78.1820115,11.4644231;78.1820115
29284,12.7975168,78.4369956,12.7975168;78.4369956
29285,12.267681,78.7409416,12.267681;78.7409416
29286,10.871912,78.6684734,10.871912;78.6684734
29287,11.3221778,77.5432673,11.3221778;77.5432673
29288,10.2767478,78.9431379,10.2767478;78.9431379
29289,12.3988578,77.9637969,12.3988578;77.9637969
29290,11.2407352,77.6988446,11.2407352;77.6988446
29291,12.7878317,80.2517886,12.7878317;80.2517886
29292,9.4685366,79.7651206,9.4685366;79.7651206
29293,12.6564488,79.3162382,12.6564488;79.3162382
29294,9.5480912,79.6344638,9.5480912;79.6344638
29295,8.165315,78.0759315,8.165315;78.0759315
29296,8.201135,78.007102,8.201135;78.007102
29297,10.8970962,77.8023567,10.8970962;77.8023567
29298,11.4624418,80.21252,11.4624418;80.21252
29299,11.3087856,79.4757832,11.3087856;79.4757832
29300,13.0147562,78.2298885,13.0147562;78.2298885
29301,13.0806744,78.112701,13.0806744;78.112701
29302,10.9640767,78.0629976,10.9640767;78.0629976
29303,11.6550121,77.829158,11.6550121;77.829158
29304,12.9085648,77.9903233,12.9085648;77.9903233
29305,10.9425259,77.8539409,10.9425259;77.8539409
29306,10.234434,77.7204557,10.234434;77.7204557
29307,11.1598617,77.4619705,11.1598617;77.4619705
29308,12.5020491,76.9908587,12.5020491;76.9908587
29309,13.0407564,80.224369,13.0407564;80.224369
29310,10.9621383,80.2521179,10.9621383;80.2521179
29311,11.7514223,80.2578435,11.7514223;80.2578435
29312,12.8314199,80.2840406,12.8314199;80.2840406
29313,12.5220006,79.4117317,12.5220006;79.4117317
29314,10.3854429,79.1972243,10.3854429;79.1972243
29315,11.7514377,79.7007254,11.7514377;79.7007254
29316,10.0174274,78.3461284,10.0174274;78.3461284
29317,10.0104583,78.0116739,10.0104583;78.0116739
29318,8.1790168,78.6685966,8.1790168;78.6685966
29319,8.1751084,77.841007,8.1751084;77.841007
29320,9.8867573,78.0311067,9.8867573;78.0311067
29321,9.4102034,77.002845,9.4102034;77.002845
29322,12.7316108,77.565345,12.7316108;77.565345
29323,11.2261122,80.182272,11.2261122;80.182272
29324,10.2273103,79.7502915,10.2273103;79.7502915
29325,10.9815787,79.3781199,10.9815787;79.3781199
29326,10.8785891,78.0781416,10.8785891;78.0781416
29327,10.7646072,78.1946564,10.7646072;78.1946564
29328,10.7848391,78.9908587,10.7848391;78.9908587
29329,10.7447138,78.3828979,10.7447138;78.3828979
29330,10.9666608,78.1371405,10.9666608;78.1371405
29331,10.2273189,78.1058905,10.2273189;78.1058905
29332,11.284852,77.720785,11.284852;77.720785
29333,11.7667328,77.913873,11.7667328;77.913873
29334,12.4982622,77.6944503,12.4982622;77.6944503
29335,12.637833,80.1081835,12.637833;80.1081835
29336,12.5646749,79.5433905,12.5646749;79.5433905
29337,12.9865542,79.3686183,12.9865542;79.3686183
29338,12.9219157,79.0170558,12.9219157;79.0170558
29339,13.0327135,79.0647411,13.0327135;79.0647411
29340,13.0320107,78.1575435,13.0320107;78.1575435
29341,13.000045,78.828677,13.000045;78.828677
29342,12.8420165,77.9903777,12.8420165;77.9903777
29343,12.5849111,77.6878459,12.5849111;77.6878459
29344,11.107289,77.7205101,11.107289;77.7205101
29345,12.6619611,76.9248432,12.6619611;76.9248432
29346,11.6729005,80.1498683,11.6729005;80.1498683
29347,11.7273511,79.5275594,11.7273511;79.5275594
29348,11.335075,78.4179095,11.335075;78.4179095
29349,9.3940821,78.4179783,9.3940821;78.4179783
29350,10.4802411,78.9399328,10.4802411;78.9399328
29351,11.7053586,77.4987256,11.7053586;77.4987256
29352,9.4641577,77.8275233,9.4641577;77.8275233
29353,10.0458218,77.0029682,10.0458218;77.0029682
29354,9.4443097,77.7274438,9.4443097;77.7274438
29355,10.2861213,79.378847,10.2861213;79.378847
29356,12.2302103,79.6359868,12.2302103;79.6359868
29357,12.8417212,79.2886669,12.8417212;79.2886669
29358,9.4812431,80.2528147,9.4812431;80.2528147
29359,8.2510001,78.0328728,8.2510001;78.0328728
29360,8.7112219,78.39925,8.7112219;78.39925
29361,8.1803276,78.1912097,8.1803276;78.1912097
29362,8.7953895,78.0513262,8.7953895;78.0513262
29363,9.1757164,77.3011201,9.1757164;77.3011201
29364,9.8972991,77.0055905,9.8972991;77.0055905
29365,9.7357222,77.2478468,9.7357222;77.2478468
29366,9.1711009,80.0770567,9.1711009;80.0770567
29367,9.9967403,80.1083067,9.9967403;80.1083067
29368,10.2353708,80.0400811,10.2353708;80.0400811
29369,10.93991,79.8233495,10.93991;79.8233495
29370,10.8014278,79.4993983,10.8014278;79.4993983
29371,10.956255,78.0340809,10.956255;78.0340809
29372,10.9068858,77.1843304,10.9068858;77.1843304
29373,11.7634195,77.9684776,11.7634195;77.9684776
29374,11.0460966,77.6879003,11.0460966;77.6879003
29375,11.3450929,77.6833451,11.3450929;77.6833451
29376,10.9963846,76.9270533,10.9963846;76.9270533
29377,10.4803953,76.9434198,10.4803953;76.9434198
29378,12.9619333,80.235929,12.9619333;80.235929
29379,12.9963717,80.1500603,12.9963717;80.1500603
29380,12.921808,80.1499915,12.921808;80.1499915
29381,12.9338717,78.0992378,12.9338717;78.0992378
29382,12.8333763,79.2541763,12.8333763;79.2541763
29383,13.0556833,79.1369888,13.0556833;79.1369888
29384,13.0205249,79.2108712,13.0205249;79.2108712
29385,12.9555436,79.8486678,12.9555436;79.8486678
29386,13.1004241,80.1833162,13.1004241;80.1833162
29387,12.7314581,78.8093992,12.7314581;78.8093992
29388,13.1160577,78.0125242,13.1160577;78.0125242
29389,9.9121387,78.60486,9.9121387;78.60486
29390,13.114982,77.5762323,13.114982;77.5762323
29391,11.103147,77.0030914,11.103147;77.0030914
29392,10.7670034,77.3468414,10.7670034;77.3468414
29393,10.3669302,80.1838638,10.3669302;80.1838638
29394,12.9061834,79.13611,12.9061834;79.13611
29395,11.6559773,79.9187742,11.6559773;79.9187742
29396,13.0908396,79.8207128,13.0908396;79.8207128
29397,11.0207415,79.8335782,11.0207415;79.8335782
29398,10.3854298,78.4562164,10.3854298;78.4562164
29399,10.6553282,78.0186476,10.6553282;78.0186476
29400,11.6695082,78.1231073,11.6695082;78.1231073
29401,9.8293602,78.4583033,9.8293602;78.4583033
29402,9.9781577,79.7057001,9.9781577;79.7057001
29403,9.1709803,78.6685681,9.1709803;78.6685681
29404,11.7336901,77.5760262,11.7336901;77.5760262
29405,10.6549953,77.7620432,10.6549953;77.7620432
29406,10.7902977,76.8975468,10.7902977;76.8975468
29407,10.9841917,80.1907287,10.9841917;80.1907287
29408,10.880495,80.2639384,10.880495;80.2639384
29409,10.7842551,80.1872276,10.7842551;80.1872276
29410,11.6802156,80.1837265,11.6802156;80.1837265
